date;datetime;cash_type;coffee_name;amount_final
8/08/2024;2024-08-08 12:27:05.373;card;Americano with Milk;27,92
8/08/2024;2024-08-08 12:43:19.558;card;Cortado;23,02
8/08/2024;2024-08-08 12:44:14.953;card;Cortado;23,02
8/08/2024;2024-08-08 16:57:53.266;card;Cappuccino;32,82
8/08/2024;2024-08-08 17:17:51.749;card;Cappuccino;32,82
8/08/2024;2024-08-08 21:25:59.265;card;Americano with Milk;27,92
9/08/2024;2024-08-09 07:35:22.340;card;Latte;32,82
9/08/2024;2024-08-09 09:53:34.553;card;Americano;23,02
9/08/2024;2024-08-09 10:13:07.537;card;Cortado;23,02
9/08/2024;2024-08-09 10:26:47.174;card;Americano with Milk;27,92
9/08/2024;2024-08-09 11:28:08.722;card;Latte;32,82
9/08/2024;2024-08-09 11:29:48.682;card;Americano;23,02
9/08/2024;2024-08-09 18:56:27.712;card;Americano;23,02
9/08/2024;2024-08-09 19:03:06.611;card;Hot Chocolate;32,82
10/08/2024;2024-08-10 08:36:44.628;card;Cappuccino;32,82
10/08/2024;2024-08-10 08:37:57.069;card;Americano with Milk;27,92
10/08/2024;2024-08-10 08:45:09.019;card;Cortado;23,02
10/08/2024;2024-08-10 11:52:33.836;card;Cortado;23,02
10/08/2024;2024-08-10 11:54:23.534;card;Americano;23,02
10/08/2024;2024-08-10 12:15:10.927;card;Latte;32,82
10/08/2024;2024-08-10 12:33:12.454;card;Americano with Milk;27,92
10/08/2024;2024-08-10 16:06:12.085;card;Latte;32,82
10/08/2024;2024-08-10 21:16:48.562;card;Cocoa;32,82
10/08/2024;2024-08-10 21:17:41.087;card;Cocoa;32,82
10/08/2024;2024-08-10 21:37:41.517;card;Cocoa;32,82
11/08/2024;2024-08-11 09:52:36.590;card;Latte;32,82
11/08/2024;2024-08-11 09:53:43.564;card;Latte;32,82
11/08/2024;2024-08-11 10:17:23.636;card;Americano with Milk;27,92
11/08/2024;2024-08-11 11:56:41.144;card;Cappuccino;32,82
11/08/2024;2024-08-11 11:57:41.269;card;Americano with Milk;27,92
11/08/2024;2024-08-11 12:20:19.570;card;Cortado;23,02
11/08/2024;2024-08-11 15:53:51.552;card;Latte;32,82
11/08/2024;2024-08-11 15:55:14.853;card;Americano with Milk;27,92
11/08/2024;2024-08-11 15:56:27.697;card;Cocoa;32,82
11/08/2024;2024-08-11 16:27:35.126;card;Cappuccino;32,82
11/08/2024;2024-08-11 16:28:38.296;card;Espresso;18,12
11/08/2024;2024-08-11 21:30:32.549;card;Cortado;23,02
11/08/2024;2024-08-11 21:41:09.070;card;Latte;32,82
11/08/2024;2024-08-11 21:43:10.108;card;Latte;32,82
11/08/2024;2024-08-11 22:39:29.913;card;Cappuccino;32,82
12/08/2024;2024-08-12 08:26:19.458;card;Hot Chocolate;32,82
12/08/2024;2024-08-12 11:15:04.771;card;Americano with Milk;27,92
12/08/2024;2024-08-12 11:19:29.513;card;Americano;23,02
12/08/2024;2024-08-12 11:20:23.640;card;Latte;32,82
12/08/2024;2024-08-12 11:44:28.384;card;Latte;32,82
12/08/2024;2024-08-12 14:04:03.399;card;Espresso;18,12
12/08/2024;2024-08-12 14:05:06.931;card;Americano with Milk;27,92
12/08/2024;2024-08-12 15:33:33.110;card;Americano with Milk;27,92
12/08/2024;2024-08-12 18:05:04.830;card;Americano with Milk;27,92
12/08/2024;2024-08-12 21:25:49.351;card;Americano with Milk;27,92
12/08/2024;2024-08-12 21:37:38.041;card;Latte;32,82
12/08/2024;2024-08-12 22:58:20.072;card;Cappuccino;32,82
12/08/2024;2024-08-12 22:59:18.544;card;Cappuccino;32,82
13/08/2024;2024-08-13 08:44:30.187;card;Americano with Milk;27,92
13/08/2024;2024-08-13 09:14:21.598;card;Americano with Milk;27,92
13/08/2024;2024-08-13 09:45:56.370;card;Americano with Milk;27,92
13/08/2024;2024-08-13 10:42:08.773;card;Cortado;23,02
13/08/2024;2024-08-13 11:59:47.612;card;Latte;32,82
13/08/2024;2024-08-13 13:01:41.487;card;Americano with Milk;27,92
13/08/2024;2024-08-13 14:45:39.689;card;Latte;32,82
13/08/2024;2024-08-13 15:47:56.703;card;Cappuccino;32,82
13/08/2024;2024-08-13 15:55:29.579;card;Americano with Milk;27,92
13/08/2024;2024-08-13 20:29:34.531;card;Latte;32,82
13/08/2024;2024-08-13 20:30:37.150;card;Cocoa;32,82
13/08/2024;2024-08-13 20:44:22.991;card;Cappuccino;32,82
13/08/2024;2024-08-13 21:00:44.688;card;Cortado;23,02
14/08/2024;2024-08-14 07:35:48.103;card;Latte;32,82
14/08/2024;2024-08-14 07:36:55.599;card;Cappuccino;32,82
14/08/2024;2024-08-14 10:09:29.125;card;Cortado;23,02
14/08/2024;2024-08-14 11:39:07.882;card;Espresso;18,12
14/08/2024;2024-08-14 12:49:16.951;card;Americano;23,02
14/08/2024;2024-08-14 12:51:04.870;card;Americano;23,02
14/08/2024;2024-08-14 15:21:27.260;card;Latte;32,82
14/08/2024;2024-08-14 17:24:22.788;card;Americano;23,02
14/08/2024;2024-08-14 18:10:03.723;card;Cortado;23,02
14/08/2024;2024-08-14 18:59:18.279;card;Americano with Milk;27,92
14/08/2024;2024-08-14 19:34:51.731;card;Latte;32,82
14/08/2024;2024-08-14 19:35:48.545;card;Cortado;23,02
14/08/2024;2024-08-14 21:41:33.021;card;Latte;32,82
15/08/2024;2024-08-15 09:36:11.153;card;Cortado;23,02
15/08/2024;2024-08-15 09:37:02.172;card;Cappuccino;32,82
15/08/2024;2024-08-15 09:38:04.903;card;Hot Chocolate;32,82
15/08/2024;2024-08-15 09:38:49.735;card;Latte;32,82
15/08/2024;2024-08-15 12:38:37.563;card;Latte;32,82
15/08/2024;2024-08-15 13:48:13.601;card;Latte;32,82
15/08/2024;2024-08-15 14:17:48.183;card;Americano;23,02
15/08/2024;2024-08-15 14:18:50.777;card;Espresso;18,12
15/08/2024;2024-08-15 17:53:52.225;card;Americano with Milk;27,92
15/08/2024;2024-08-15 19:10:58.222;card;Hot Chocolate;32,82
15/08/2024;2024-08-15 19:11:54.036;card;Americano with Milk;27,92
15/08/2024;2024-08-15 19:41:30.244;card;Americano with Milk;27,92
15/08/2024;2024-08-15 19:42:37.987;card;Americano;23,02
15/08/2024;2024-08-15 20:40:41.516;card;Cappuccino;32,82
15/08/2024;2024-08-15 21:35:20.080;card;Espresso;18,12
15/08/2024;2024-08-15 21:36:11.033;card;Americano with Milk;27,92
16/08/2024;2024-08-16 12:29:16.732;card;Latte;32,82
16/08/2024;2024-08-16 12:54:17.452;card;Americano;23,02
16/08/2024;2024-08-16 13:36:12.798;card;Americano with Milk;27,92
16/08/2024;2024-08-16 15:18:51.737;card;Espresso;18,12
16/08/2024;2024-08-16 15:19:39.274;card;Espresso;18,12
17/08/2024;2024-08-17 09:16:53.491;card;Americano with Milk;27,92
17/08/2024;2024-08-17 09:18:08.983;card;Cappuccino;32,82
17/08/2024;2024-08-17 10:53:41.327;card;Americano with Milk;27,92
17/08/2024;2024-08-17 11:58:41.649;card;Cortado;23,02
17/08/2024;2024-08-17 11:59:28.298;card;Cortado;23,02
17/08/2024;2024-08-17 13:18:40.184;card;Americano with Milk;27,92
17/08/2024;2024-08-17 16:31:54.837;card;Cortado;23,02
17/08/2024;2024-08-17 16:33:48.977;card;Latte;32,82
17/08/2024;2024-08-17 18:48:58.852;card;Cappuccino;32,82
17/08/2024;2024-08-17 21:18:56.806;card;Americano with Milk;27,92
17/08/2024;2024-08-17 22:42:39.351;card;Latte;32,82
18/08/2024;2024-08-18 08:09:42.601;card;Cappuccino;32,82
18/08/2024;2024-08-18 08:32:05.597;card;Cappuccino;32,82
18/08/2024;2024-08-18 08:41:06.249;card;Cortado;23,02
18/08/2024;2024-08-18 08:56:01.292;card;Americano with Milk;27,92
18/08/2024;2024-08-18 12:31:40.892;card;Cappuccino;32,82
18/08/2024;2024-08-18 14:30:21.605;card;Americano with Milk;27,92
18/08/2024;2024-08-18 18:24:10.776;card;Americano with Milk;27,92
18/08/2024;2024-08-18 18:26:03.786;card;Americano with Milk;27,92
18/08/2024;2024-08-18 18:27:17.553;card;Americano;23,02
18/08/2024;2024-08-18 18:28:13.069;card;Americano;23,02
19/08/2024;2024-08-19 15:09:48.982;card;Americano with Milk;27,92
19/08/2024;2024-08-19 15:10:51.212;card;Americano with Milk;27,92
19/08/2024;2024-08-19 21:21:12.081;card;Latte;32,82
19/08/2024;2024-08-19 21:31:57.036;card;Cocoa;32,82
20/08/2024;2024-08-20 08:27:16.408;card;Cortado;23,02
20/08/2024;2024-08-20 08:29:14.916;card;Latte;32,82
20/08/2024;2024-08-20 08:49:47.474;card;Espresso;18,12
20/08/2024;2024-08-20 08:50:36.343;card;Cortado;23,02
20/08/2024;2024-08-20 09:14:54.885;card;Americano with Milk;27,92
20/08/2024;2024-08-20 11:09:55.575;card;Americano;23,02
20/08/2024;2024-08-20 11:11:39.083;card;Americano;23,02
20/08/2024;2024-08-20 11:12:31.181;card;Americano;23,02
20/08/2024;2024-08-20 11:42:20.000;card;Latte;32,82
20/08/2024;2024-08-20 20:42:40.873;card;Latte;32,82
20/08/2024;2024-08-20 20:44:14.852;card;Latte;32,82
20/08/2024;2024-08-20 20:45:12.346;card;Latte;32,82
20/08/2024;2024-08-20 20:46:03.989;card;Latte;32,82
21/08/2024;2024-08-21 07:59:13.098;card;Americano with Milk;27,92
21/08/2024;2024-08-21 08:40:27.393;card;Cortado;23,02
21/08/2024;2024-08-21 10:13:32.404;card;Americano;23,02
21/08/2024;2024-08-21 10:38:44.527;card;Americano with Milk;27,92
21/08/2024;2024-08-21 11:51:41.439;card;Cortado;23,02
21/08/2024;2024-08-21 13:17:10.750;card;Latte;32,82
21/08/2024;2024-08-21 19:42:03.523;card;Latte;32,82
22/08/2024;2024-08-22 09:22:26.297;card;Cortado;23,02
22/08/2024;2024-08-22 10:09:23.470;card;Americano with Milk;27,92
22/08/2024;2024-08-22 10:47:59.356;card;Americano with Milk;27,92
22/08/2024;2024-08-22 14:16:12.066;card;Latte;32,82
22/08/2024;2024-08-22 14:26:58.298;card;Latte;32,82
22/08/2024;2024-08-22 15:07:07.427;card;Cappuccino;32,82
22/08/2024;2024-08-22 15:27:27.317;card;Americano;23,02
23/08/2024;2024-08-23 07:43:16.127;card;Latte;32,82
23/08/2024;2024-08-23 08:21:48.054;card;Cortado;23,02
23/08/2024;2024-08-23 08:22:56.567;card;Latte;32,82
23/08/2024;2024-08-23 08:33:38.712;card;Americano;23,02
23/08/2024;2024-08-23 08:34:35.002;card;Americano;23,02
23/08/2024;2024-08-23 09:14:52.024;card;Americano with Milk;27,92
23/08/2024;2024-08-23 10:10:58.704;card;Cocoa;32,82
23/08/2024;2024-08-23 10:11:55.469;card;Americano;23,02
23/08/2024;2024-08-23 10:39:12.279;card;Cortado;23,02
23/08/2024;2024-08-23 11:12:59.387;card;Hot Chocolate;32,82
23/08/2024;2024-08-23 13:24:54.748;card;Americano;23,02
23/08/2024;2024-08-23 15:28:52.779;card;Americano;23,02
23/08/2024;2024-08-23 19:48:02.807;card;Latte;32,82
24/08/2024;2024-08-24 08:13:42.270;card;Cortado;23,02
24/08/2024;2024-08-24 08:14:47.637;card;Cortado;23,02
24/08/2024;2024-08-24 08:44:11.575;card;Cortado;23,02
24/08/2024;2024-08-24 10:18:09.485;card;Espresso;18,12
24/08/2024;2024-08-24 10:18:52.263;card;Espresso;18,12
24/08/2024;2024-08-24 10:19:49.243;card;Americano;23,02
25/08/2024;2024-08-25 08:14:37.382;card;Cortado;23,02
25/08/2024;2024-08-25 08:26:27.671;card;Americano;23,02
25/08/2024;2024-08-25 08:27:36.405;card;Americano;23,02
25/08/2024;2024-08-25 09:24:22.265;card;Cappuccino;32,82
25/08/2024;2024-08-25 12:41:42.703;card;Cappuccino;32,82
25/08/2024;2024-08-25 14:53:02.699;card;Latte;32,82
26/08/2024;2024-08-26 08:11:47.295;card;Cortado;23,02
26/08/2024;2024-08-26 08:16:09.611;card;Americano;23,02
26/08/2024;2024-08-26 08:17:23.209;card;Americano;23,02
26/08/2024;2024-08-26 09:21:36.706;card;Americano with Milk;27,92
26/08/2024;2024-08-26 10:37:44.464;card;Latte;32,82
26/08/2024;2024-08-26 10:38:49.037;card;Cappuccino;32,82
26/08/2024;2024-08-26 12:45:13.158;card;Americano;23,02
26/08/2024;2024-08-26 12:46:23.644;card;Americano;23,02
26/08/2024;2024-08-26 18:53:27.790;card;Americano with Milk;27,92
26/08/2024;2024-08-26 18:54:31.291;card;Latte;32,82
26/08/2024;2024-08-26 22:55:39.905;card;Americano with Milk;27,92
27/08/2024;2024-08-27 10:04:04.563;card;Latte;32,82
28/08/2024;2024-08-28 12:08:18.772;card;Americano with Milk;27,92
28/08/2024;2024-08-28 12:10:04.139;card;Cappuccino;32,82
28/08/2024;2024-08-28 12:35:06.944;card;Americano;23,02
28/08/2024;2024-08-28 13:48:35.199;card;Americano with Milk;27,92
29/08/2024;2024-08-29 07:29:30.319;card;Americano;23,02
30/08/2024;2024-08-30 17:13:30.487;card;Latte;32,82
30/08/2024;2024-08-30 17:14:32.791;card;Americano with Milk;27,92
30/08/2024;2024-08-30 17:15:35.449;card;Americano with Milk;27,92
31/08/2024;2024-08-31 09:08:32.487;card;Cortado;23,02
31/08/2024;2024-08-31 10:02:08.193;card;Americano with Milk;27,92
31/08/2024;2024-08-31 10:22:26.877;card;Espresso;18,12
31/08/2024;2024-08-31 11:29:54.571;card;Americano with Milk;27,92
31/08/2024;2024-08-31 11:33:39.916;card;Cortado;23,02
31/08/2024;2024-08-31 11:34:32.934;card;Cortado;23,02
1/09/2024;2024-09-01 09:34:15.229;card;Cortado;23,02
1/09/2024;2024-09-01 12:11:24.745;card;Cappuccino;32,82
1/09/2024;2024-09-01 12:30:08.620;card;Americano with Milk;27,92
1/09/2024;2024-09-01 12:32:22.007;card;Americano;23,02
1/09/2024;2024-09-01 12:50:17.448;card;Americano with Milk;27,92
1/09/2024;2024-09-01 13:57:33.948;card;Latte;32,82
1/09/2024;2024-09-01 14:44:04.027;card;Americano with Milk;27,92
1/09/2024;2024-09-01 17:20:46.327;card;Latte;32,82
1/09/2024;2024-09-01 17:23:13.869;card;Latte;32,82
1/09/2024;2024-09-01 17:24:49.689;card;Latte;32,82
2/09/2024;2024-09-02 08:24:39.805;card;Latte;32,82
2/09/2024;2024-09-02 08:50:17.646;card;Americano with Milk;27,92
2/09/2024;2024-09-02 08:51:33.148;card;Latte;32,82
2/09/2024;2024-09-02 14:58:47.143;card;Americano with Milk;27,92
2/09/2024;2024-09-02 20:09:43.923;card;Cappuccino;32,82
2/09/2024;2024-09-02 20:11:17.936;card;Cocoa;32,82
2/09/2024;2024-09-02 20:52:31.984;card;Americano;23,02
2/09/2024;2024-09-02 20:53:29.090;card;Americano;23,02
3/09/2024;2024-09-03 08:22:15.368;card;Cocoa;32,82
3/09/2024;2024-09-03 08:28:12.430;card;Cappuccino;32,82
3/09/2024;2024-09-03 08:41:11.698;card;Latte;32,82
3/09/2024;2024-09-03 09:03:12.473;card;Americano with Milk;27,92
3/09/2024;2024-09-03 09:04:11.750;card;Cappuccino;32,82
3/09/2024;2024-09-03 09:12:48.154;card;Cocoa;32,82
3/09/2024;2024-09-03 09:13:33.655;card;Cocoa;32,82
3/09/2024;2024-09-03 09:17:02.210;card;Americano with Milk;27,92
3/09/2024;2024-09-03 09:20:17.170;card;Americano with Milk;27,92
3/09/2024;2024-09-03 09:37:52.322;card;Latte;32,82
3/09/2024;2024-09-03 09:38:56.399;card;Cocoa;32,82
3/09/2024;2024-09-03 12:56:53.409;card;Cortado;23,02
3/09/2024;2024-09-03 14:14:51.711;card;Americano with Milk;27,92
3/09/2024;2024-09-03 14:16:17.337;card;Americano with Milk;27,92
3/09/2024;2024-09-03 18:48:34.747;card;Americano with Milk;27,92
3/09/2024;2024-09-03 19:11:12.312;card;Latte;32,82
3/09/2024;2024-09-03 19:17:13.808;card;Americano with Milk;27,92
4/09/2024;2024-09-04 11:11:21.574;card;Americano with Milk;27,92
4/09/2024;2024-09-04 11:33:36.598;card;Latte;32,82
4/09/2024;2024-09-04 11:48:03.543;card;Americano;23,02
4/09/2024;2024-09-04 11:55:34.487;card;Americano with Milk;27,92
4/09/2024;2024-09-04 12:53:31.320;card;Latte;32,82
4/09/2024;2024-09-04 13:03:50.610;card;Latte;32,82
4/09/2024;2024-09-04 13:05:16.100;card;Americano with Milk;27,92
4/09/2024;2024-09-04 18:03:46.925;card;Cappuccino;32,82
4/09/2024;2024-09-04 19:41:41.962;card;Americano with Milk;27,92
4/09/2024;2024-09-04 21:19:35.649;card;Latte;32,82
5/09/2024;2024-09-05 09:31:17.020;card;Americano with Milk;27,92
5/09/2024;2024-09-05 10:28:56.227;card;Americano with Milk;27,92
5/09/2024;2024-09-05 11:06:30.599;card;Americano;23,02
5/09/2024;2024-09-05 14:00:27.732;card;Latte;32,82
5/09/2024;2024-09-05 15:25:12.342;card;Latte;32,82
5/09/2024;2024-09-05 16:38:50.385;card;Americano;23,02
5/09/2024;2024-09-05 16:39:59.634;card;Americano with Milk;27,92
5/09/2024;2024-09-05 17:04:28.905;card;Cappuccino;32,82
5/09/2024;2024-09-05 17:05:31.684;card;Cappuccino;32,82
5/09/2024;2024-09-05 20:30:14.964;card;Cappuccino;32,82
5/09/2024;2024-09-05 20:54:24.429;card;Americano;23,02
5/09/2024;2024-09-05 20:55:31.429;card;Cappuccino;32,82
5/09/2024;2024-09-05 21:26:28.836;card;Americano with Milk;27,92
5/09/2024;2024-09-05 21:27:29.969;card;Americano with Milk;27,92
6/09/2024;2024-09-06 08:25:33.870;card;Cappuccino;32,82
6/09/2024;2024-09-06 08:34:46.827;card;Latte;32,82
6/09/2024;2024-09-06 08:54:41.950;card;Americano;23,02
6/09/2024;2024-09-06 09:50:39.949;card;Espresso;18,12
6/09/2024;2024-09-06 09:51:52.216;card;Latte;32,82
6/09/2024;2024-09-06 10:30:06.049;card;Hot Chocolate;32,82
6/09/2024;2024-09-06 11:23:25.390;card;Espresso;18,12
6/09/2024;2024-09-06 11:24:29.254;card;Espresso;18,12
6/09/2024;2024-09-06 20:00:12.025;card;Latte;32,82
6/09/2024;2024-09-06 21:09:31.247;card;Latte;32,82
7/09/2024;2024-09-07 08:48:57.014;card;Latte;32,82
7/09/2024;2024-09-07 09:52:02.999;card;Cortado;23,02
7/09/2024;2024-09-07 09:53:03.575;card;Cortado;23,02
7/09/2024;2024-09-07 09:54:41.613;card;Cortado;23,02
7/09/2024;2024-09-07 09:57:47.652;card;Americano with Milk;27,92
7/09/2024;2024-09-07 09:59:02.310;card;Americano with Milk;27,92
7/09/2024;2024-09-07 10:00:19.683;card;Cortado;23,02
7/09/2024;2024-09-07 10:22:44.518;card;Americano;23,02
7/09/2024;2024-09-07 10:37:52.335;card;Espresso;18,12
7/09/2024;2024-09-07 10:40:12.607;card;Espresso;18,12
7/09/2024;2024-09-07 10:53:32.221;card;Latte;32,82
7/09/2024;2024-09-07 11:18:56.767;card;Americano with Milk;27,92
7/09/2024;2024-09-07 11:20:00.022;card;Americano;23,02
7/09/2024;2024-09-07 11:20:57.101;card;Espresso;18,12
7/09/2024;2024-09-07 15:55:08.533;card;Latte;32,82
7/09/2024;2024-09-07 16:20:01.025;card;Americano;23,02
7/09/2024;2024-09-07 16:20:59.312;card;Espresso;18,12
7/09/2024;2024-09-07 19:35:04.937;card;Cocoa;32,82
7/09/2024;2024-09-07 19:36:05.056;card;Latte;32,82
7/09/2024;2024-09-07 19:37:15.515;card;Latte;32,82
7/09/2024;2024-09-07 20:13:51.672;card;Latte;32,82
7/09/2024;2024-09-07 20:14:59.212;card;Latte;32,82
8/09/2024;2024-09-08 08:15:40.805;card;Cortado;23,02
8/09/2024;2024-09-08 09:18:17.027;card;Cortado;23,02
8/09/2024;2024-09-08 09:19:12.416;card;Cortado;23,02
8/09/2024;2024-09-08 10:05:56.145;card;Cortado;23,02
8/09/2024;2024-09-08 12:43:28.027;card;Cortado;23,02
8/09/2024;2024-09-08 20:13:32.864;card;Americano;23,02
9/09/2024;2024-09-09 07:51:13.564;card;Latte;32,82
9/09/2024;2024-09-09 07:53:51.556;card;Cappuccino;32,82
9/09/2024;2024-09-09 07:55:21.584;card;Americano with Milk;27,92
9/09/2024;2024-09-09 07:56:37.669;card;Latte;32,82
9/09/2024;2024-09-09 09:49:50.704;card;Latte;32,82
9/09/2024;2024-09-09 09:50:51.738;card;Hot Chocolate;32,82
9/09/2024;2024-09-09 09:59:10.750;card;Latte;32,82
9/09/2024;2024-09-09 11:11:36.122;card;Americano with Milk;27,92
9/09/2024;2024-09-09 11:12:50.640;card;Americano with Milk;27,92
9/09/2024;2024-09-09 11:29:49.243;card;Latte;32,82
9/09/2024;2024-09-09 12:06:59.657;card;Espresso;18,12
9/09/2024;2024-09-09 15:12:13.766;card;Latte;32,82
9/09/2024;2024-09-09 15:13:24.517;card;Americano;23,02
9/09/2024;2024-09-09 17:24:10.388;card;Latte;32,82
9/09/2024;2024-09-09 18:13:46.320;card;Latte;32,82
9/09/2024;2024-09-09 20:07:36.198;card;Cappuccino;32,82
9/09/2024;2024-09-09 20:13:43.524;card;Latte;32,82
10/09/2024;2024-09-10 08:12:02.450;card;Hot Chocolate;32,82
10/09/2024;2024-09-10 09:32:46.786;card;Cappuccino;32,82
10/09/2024;2024-09-10 15:21:54.387;card;Cortado;23,02
10/09/2024;2024-09-10 15:23:05.946;card;Cortado;23,02
10/09/2024;2024-09-10 18:43:41.760;card;Cappuccino;32,82
10/09/2024;2024-09-10 18:45:22.624;card;Americano with Milk;27,92
10/09/2024;2024-09-10 19:02:43.027;card;Latte;32,82
10/09/2024;2024-09-10 19:03:53.257;card;Latte;32,82
10/09/2024;2024-09-10 21:29:34.556;card;Americano with Milk;27,92
10/09/2024;2024-09-10 21:30:27.036;card;Americano;23,02
11/09/2024;2024-09-11 08:47:22.305;card;Latte;32,82
11/09/2024;2024-09-11 09:28:46.757;card;Americano with Milk;27,92
11/09/2024;2024-09-11 10:52:09.177;card;Latte;32,82
11/09/2024;2024-09-11 19:53:12.537;card;Cappuccino;32,82
11/09/2024;2024-09-11 20:13:14.887;card;Americano with Milk;27,92
11/09/2024;2024-09-11 20:14:18.886;card;Latte;32,82
11/09/2024;2024-09-11 20:15:19.350;card;Latte;32,82
11/09/2024;2024-09-11 21:01:34.225;card;Cortado;23,02
12/09/2024;2024-09-12 10:57:25.619;card;Espresso;18,12
12/09/2024;2024-09-12 10:58:19.807;card;Americano with Milk;27,92
12/09/2024;2024-09-12 11:27:36.065;card;Americano with Milk;27,92
12/09/2024;2024-09-12 12:08:22.158;card;Cappuccino;32,82
12/09/2024;2024-09-12 12:31:06.997;card;Cortado;23,02
12/09/2024;2024-09-12 12:32:22.981;card;Cortado;23,02
12/09/2024;2024-09-12 12:37:20.423;card;Cortado;23,02
12/09/2024;2024-09-12 12:38:09.735;card;Cortado;23,02
12/09/2024;2024-09-12 17:01:25.224;card;Latte;32,82
12/09/2024;2024-09-12 21:09:10.412;card;Americano;23,02
12/09/2024;2024-09-12 21:10:21.159;card;Cappuccino;32,82
12/09/2024;2024-09-12 21:13:16.808;card;Cortado;23,02
13/09/2024;2024-09-13 07:56:53.763;card;Latte;32,82
13/09/2024;2024-09-13 08:41:02.985;card;Latte;32,82
13/09/2024;2024-09-13 08:54:15.814;card;Latte;32,82
13/09/2024;2024-09-13 09:51:19.387;card;Latte;32,82
13/09/2024;2024-09-13 15:38:18.869;card;Americano with Milk;27,92
13/09/2024;2024-09-13 15:50:53.892;card;Americano with Milk;27,92
14/09/2024;2024-09-14 16:29:19.359;card;Cappuccino;32,82
14/09/2024;2024-09-14 16:30:16.873;card;Cappuccino;32,82
15/09/2024;2024-09-15 08:42:40.941;card;Espresso;18,12
15/09/2024;2024-09-15 09:49:38.741;card;Americano with Milk;27,92
15/09/2024;2024-09-15 13:49:37.387;card;Americano;23,02
15/09/2024;2024-09-15 14:36:19.287;card;Cortado;23,02
15/09/2024;2024-09-15 14:37:20.597;card;Cortado;23,02
15/09/2024;2024-09-15 14:53:18.708;card;Cappuccino;32,82
16/09/2024;2024-09-16 13:32:22.875;card;Latte;32,82
16/09/2024;2024-09-16 13:33:36.767;card;Americano with Milk;27,92
